Player Name,Position,Club Name,Age,Starts,Mins,Goals,npG,Assists,crdY,crdR,xG,npXG,xA
Calum Chambers,3,1,27,2,353,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3
Diego Carlos,3,1,29,2,205,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
Bertrand Traoré,1,1,26,1,233,2.0,2.0,0.0,1.0,0.0,0.7,0.7,0.1
Jan Bednarek,3,1,26,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludwig Augustinsson,3,1,28,1,77,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0
Jhon Durán,1,1,18,0,136,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0
Cameron Archer,1,1,21,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Sanson,2,1,27,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Lerma,2,2,27,37,3252,5.0,5.0,0.0,7.0,0.0,2.6,2.6,2.3
Adam Smith,3,2,31,34,2943,0.0,0.0,1.0,11.0,0.0,0.5,0.5,1.3
Philip Billing,2,2,26,34,2764,7.0,7.0,1.0,5.0,0.0,4.9,4.9,3.2
Dominic Solanke,1,2,24,32,2860,6.0,6.0,7.0,2.0,0.0,9.1,9.1,3.9
Marcos Senesi,3,2,25,29,2491,2.0,2.0,0.0,7.0,0.0,1.6,1.6,0.5
Chris Mepham,3,2,24,24,2199,0.0,0.0,0.0,7.0,0.0,0.7,0.7,0.2
Lloyd Kelly,3,2,23,23,2040,0.0,0.0,2.0,3.0,0.0,0.2,0.2,0.5
Ryan Christie,2,2,27,22,1834,1.0,1.0,1.0,2.0,0.0,2.8,2.8,2.4
Marcus Tavernier,2,2,23,19,1743,5.0,5.0,4.0,1.0,0.0,3.1,3.1,2.9
Lewis Cook,2,2,25,18,1720,0.0,0.0,2.0,4.0,0.0,0.2,0.2,2.5
Jordan Zemura,3,2,22,17,1454,0.0,0.0,1.0,1.0,0.0,0.4,0.4,1.9
Dango Ouattara,2,2,20,15,1241,1.0,1.0,3.0,1.0,0.0,3.6,3.6,2.5
Jack Stephens,3,2,28,13,1173,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2
Kieffer Moore,1,2,29,12,1279,4.0,4.0,0.0,1.0,0.0,4.4,4.4,0.3
Joe Rothwell,2,2,27,12,1016,0.0,0.0,1.0,1.0,0.0,0.2,0.2,1.0
Jaidon Anthony,2,2,22,11,1257,3.0,3.0,1.0,2.0,0.0,2.2,2.2,1.0
Ryan Fredericks,3,2,29,5,533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1
Matías Viña,3,2,24,5,458,2.0,2.0,0.0,1.0,0.0,0.9,0.9,0.2
Hamed Junior Traorè,1,2,22,5,427,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.1
Jack Stacey,3,2,26,3,299,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0
Illia Zabarnyi,3,2,19,3,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Pearson,2,2,27,3,286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Antoine Semenyo,1,2,22,2,258,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.1
David Brooks,1,2,25,2,173,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2
Siriki Dembélé,1,2,25,0,110,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3
Junior Stanislas,2,2,32,0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Jamal Lowe,2,2,28,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Bevan,3,2,18,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Marcondes,2,2,27,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Mee,3,3,32,37,3269,3.0,3.0,1.0,2.0,0.0,3.2,3.2,1.3
Rico Henry,3,3,25,37,3238,0.0,0.0,2.0,4.0,0.0,1.6,1.6,2.7
Mathias Jensen,2,3,26,37,2803,5.0,5.0,6.0,5.0,0.0,2.2,2.2,5.0
Bryan Mbeumo,1,3,22,36,2906,9.0,8.0,8.0,5.0,0.0,9.8,9.0,7.6
Ivan Toney,1,3,26,33,2951,20.0,14.0,4.0,9.0,0.0,18.7,13.2,5.1
Ethan Pinnock,3,3,29,30,2700,3.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0
Vitaly Janelt,2,3,24,24,2208,3.0,3.0,1.0,3.0,0.0,2.4,2.4,1.4
Aaron Hickey,3,3,20,23,1916,0.0,0.0,1.0,7.0,0.0,0.4,0.4,0.4
Christian Nørgaard,2,3,28,21,1763,1.0,1.0,3.0,6.0,0.0,1.6,1.6,3.1
Yoane Wissa,1,3,25,16,1606,7.0,7.0,3.0,3.0,0.0,5.6,5.6,2.5
Josh Dasilva,2,3,23,14,1389,4.0,4.0,2.0,1.0,0.0,1.5,1.5,1.5
Mads Roerslev,3,3,23,12,1108,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.2
Mathias Jørgensen,3,3,32,11,1103,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.2
Mikkel Damsgaard,2,3,22,9,988,0.0,0.0,0.0,4.0,0.0,2.6,2.6,1.4
Kristoffer Ajer,3,3,24,9,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pontus Jansson,3,3,31,9,724,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0
Frank Onyeka,2,3,24,8,848,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.6
Kevin Schade,1,3,20,7,732,0.0,0.0,1.0,2.0,0.0,2.1,2.1,1.1
Shandon Baptiste,2,3,24,4,618,0.0,0.0,1.0,3.0,1.0,0.4,0.4,1.1
Keane Lewis-Potter,1,3,21,3,321,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.2
Saman Ghoddos,2,3,28,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Sergi Canós,1,3,25,0,77,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Mads Bech Sørensen,3,3,23,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halil Dervişoğlu,2,3,22,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Groß,2,4,31,37,3239,9.0,9.0,8.0,6.0,0.0,5.4,5.4,10.9
Lewis Dunk,3,4,30,36,3239,1.0,1.0,0.0,4.0,0.0,1.7,1.7,1.0
Moisés Caicedo,2,4,20,34,3139,1.0,1.0,1.0,10.0,0.0,1.7,1.7,2.7
Alexis Mac Allister,2,4,23,31,2886,10.0,4.0,2.0,8.0,0.0,12.1,7.3,4.3
Solly March,1,4,28,31,2715,7.0,7.0,7.0,2.0,0.0,8.1,8.1,8.4
Pervis Estupiñán,3,4,24,31,2675,1.0,1.0,5.0,4.0,0.0,1.7,1.7,5.4
Joël Veltman,3,4,30,25,2188,1.0,1.0,1.0,6.0,0.0,1.8,1.8,0.7
Kaoru Mitoma,1,4,25,24,2318,7.0,7.0,5.0,0.0,0.0,8.1,8.1,6.4
Adam Webster,3,4,27,23,1985,0.0,0.0,0.0,2.0,0.0,1.8,1.8,0.2
Danny Welbeck,1,4,31,21,1854,6.0,6.0,3.0,0.0,0.0,9.4,9.4,4.3
Leandro Trossard,1,4,27,16,1315,7.0,7.0,2.0,1.0,0.0,4.4,4.4,2.1
Levi Colwill,3,4,19,13,1220,0.0,0.0,2.0,1.0,0.0,1.4,1.4,0.5
Adam Lallana,2,4,34,12,722,2.0,2.0,1.0,0.0,0.0,0.9,0.9,1.0
Evan Ferguson,1,4,17,10,950,6.0,6.0,2.0,1.0,0.0,5.3,5.3,0.7
Julio César Enciso,1,4,18,7,806,4.0,4.0,2.0,1.0,0.0,4.0,4.0,1.7
Billy Gilmour,2,4,21,7,507,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.2
Deniz Undav,1,4,26,6,628,5.0,5.0,0.0,2.0,0.0,4.5,4.5,1.1
Facundo Buonanotte,1,4,17,6,565,1.0,1.0,1.0,2.0,0.0,1.4,1.4,0.5
Tariq Lamptey,3,4,21,3,453,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2
Jan Paul van Hecke,3,4,22,3,295,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0
Enock Mwepu,1,4,24,2,213,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.5
Jeremy Sarmiento,2,4,20,1,176,0.0,0.0,1.0,1.0,0.0,0.3,0.3,0.2
Yasin Ayari,2,4,18,1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Odeluga Offiah,3,4,19,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Moran,1,4,18,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Peupion,2,4,19,0,6,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Jack Hinshelwood,1,4,17,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kai Havertz,1,7,23,30,2569,7.0,6.0,1.0,5.0,0.0,11.6,10.8,3.7
Thiago Silva,3,7,37,26,2352,0.0,0.0,2.0,2.0,0.0,1.5,1.5,0.5
Raheem Sterling,1,7,27,23,1891,6.0,6.0,3.0,4.0,0.0,6.2,6.2,4.6
Marc Cucurella,3,7,24,21,1671,0.0,0.0,2.0,4.0,0.0,0.4,0.4,0.6
Kalidou Koulibaly,3,7,31,20,1800,2.0,2.0,1.0,7.0,1.0,0.9,0.9,0.4
Mason Mount,2,7,23,20,1648,3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0
Ruben Loftus-Cheek,2,7,26,19,1536,0.0,0.0,1.0,1.0,0.0,0.8,0.8,1.5
Conor Gallagher,2,7,22,18,1621,3.0,3.0,1.0,11.0,1.0,2.5,2.5,2.3
Trevoh Chalobah,3,7,23,18,1608,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.3
Enzo Fernández,2,7,21,18,1547,0.0,0.0,2.0,3.0,0.0,0.8,0.8,2.4
Mateo Kovačić,2,7,28,17,1707,1.0,1.0,2.0,8.0,0.0,1.8,1.8,2.1
César Azpilicueta,3,7,32,16,1527,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.1
Ben Chilwell,3,7,25,15,1408,2.0,2.0,2.0,3.0,0.0,1.4,1.4,2.2
Jorginho,2,7,30,15,1279,2.0,0.0,0.0,4.0,0.0,1.7,0.1,0.4
Reece James,3,7,22,14,1244,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Wesley Fofana,3,7,21,12,1183,1.0,1.0,0.0,3.0,0.0,0.7,0.7,0.1
João Félix,1,7,22,11,941,4.0,4.0,0.0,1.0,1.0,4.9,4.9,0.5
Benoît Badiashile,3,7,21,10,905,1.0,1.0,0.0,2.0,0.0,1.2,1.2,0.5
Christian Pulisic,1,7,23,8,821,1.0,1.0,1.0,1.0,0.0,1.7,1.7,0.7
Lewis Hall,3,7,17,8,654,0.0,0.0,0.0,1.0,0.0,0.9,0.9,2.3
Mykhailo Mudryk,1,7,21,7,657,0.0,0.0,2.0,1.0,0.0,1.9,1.9,0.9
Noni Madueke,1,7,20,7,643,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.5
Hakim Ziyech,1,7,29,6,661,0.0,0.0,3.0,1.0,0.0,0.6,0.6,2.2
N'Golo Kanté,2,7,31,6,518,0.0,0.0,1.0,1.0,0.0,0.3,0.3,1.9
Pierre-Emerick Aubameyang,1,7,33,5,554,1.0,1.0,0.0,1.0,0.0,1.5,1.5,0.4
Denis Zakaria,2,7,25,5,411,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
Carney Chukwuemeka,2,7,18,2,354,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6
Armando Broja,1,7,20,2,294,1.0,1.0,0.0,0.0,0.0,0.8,0.8,0.1
Datro Fofana,1,7,19,1,70,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1
Omari Hutchinson,1,7,18,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Guéhi,3,8,22,37,3329,1.0,1.0,0.0,8.0,0.0,1.5,1.5,0.5
Tyrick Mitchell,3,8,22,34,2891,0.0,0.0,2.0,5.0,1.0,0.6,0.6,1.2
Cheick Doucouré,2,8,22,34,2769,0.0,0.0,3.0,10.0,1.0,1.4,1.4,1.9
Joachim Andersen,3,8,26,32,2782,1.0,1.0,0.0,8.0,0.0,1.8,1.8,1.3
Michael Olise,1,8,20,31,2749,2.0,2.0,11.0,2.0,0.0,2.9,2.9,8.7
Jordan Ayew,1,8,30,31,2714,4.0,4.0,3.0,5.0,0.0,3.2,3.2,3.2
Eberechi Eze,2,8,24,30,2636,10.0,9.0,4.0,3.0,0.0,7.3,6.5,4.3
Jeffrey Schlupp,2,8,29,30,2531,3.0,3.0,1.0,7.0,0.0,3.2,3.2,1.4
Wilfried Zaha,1,8,29,27,2288,7.0,7.0,2.0,5.0,0.0,6.5,4.8,2.7
Joel Ward,3,8,32,24,2256,1.0,1.0,0.0,6.0,0.0,1.1,1.1,0.4
Odsonne Édouard,1,8,24,20,1803,5.0,5.0,2.0,3.0,0.0,4.2,4.2,1.2
Nathaniel Clyne,3,8,31,19,1640,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7
Will Hughes,2,8,27,7,842,1.0,1.0,1.0,4.0,0.0,0.3,0.3,0.9
Jean-Philippe Mateta,1,8,25,6,770,2.0,2.0,0.0,3.0,0.0,3.4,3.4,0.6
Albert Sambi Lokonga,2,8,22,6,536,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0
Luka Milivojević,2,8,31,5,512,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2
Chris Richards,3,8,22,4,447,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3
James Tomkins,3,8,33,3,338,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0
Naouirou Ahamada,2,8,20,0,94,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1
Jaïro Riedewald,3,8,25,0,64,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
James McArthur,2,8,34,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Ebiowei,2,8,18,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Ozoh,1,8,17,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Tarkowski,3,9,29,38,3420,1.0,1.0,1.0,6.0,0.0,3.1,3.1,2.9
Alex Iwobi,2,9,26,38,3378,2.0,2.0,7.0,2.0,0.0,2.5,2.5,6.1
Idrissa Gana Gueye,2,9,32,32,2577,0.0,0.0,1.0,7.0,0.0,0.7,0.7,1.1
Vitaliy Mykolenko,3,9,23,30,2655,0.0,0.0,0.0,4.0,0.0,0.5,0.5,1.2
Amadou Onana,2,9,20,29,2488,1.0,1.0,2.0,9.0,0.0,3.0,3.0,2.6
Dwight McNeil,1,9,22,28,2498,7.0,7.0,3.0,5.0,0.0,3.5,3.5,6.1
Demarai Gray,1,9,26,27,2507,4.0,2.0,1.0,3.0,0.0,6.2,4.7,3.8
Conor Coady,3,9,29,23,2096,1.0,1.0,1.0,2.0,0.0,0.8,0.8,0.3
Séamus Coleman,3,9,33,20,1656,1.0,1.0,0.0,1.0,0.0,0.4,0.4,0.9
Abdoulaye Doucouré,2,9,29,17,1533,5.0,5.0,2.0,6.0,1.0,2.4,2.4,2.2
Dominic Calvert-Lewin,1,9,25,15,1165,2.0,1.0,1.0,3.0,0.0,5.8,5.0,0.8
Nathan Patterson,3,9,20,14,1279,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.4
Anthony Gordon,1,9,21,12,1095,3.0,3.0,0.0,6.0,0.0,3.3,3.3,0.6
Neal Maupay,1,9,25,11,1118,1.0,1.0,0.0,4.0,0.0,4.8,4.8,0.6
Michael Keane,3,9,29,10,985,1.0,1.0,2.0,0.0,0.0,1.3,1.3,0.7
Ben Godfrey,3,9,24,10,802,0.0,0.0,1.0,2.0,0.0,1.2,1.2,0.2
James Garner,2,9,21,7,804,0.0,0.0,1.0,3.0,0.0,0.8,0.8,0.5
Yerry Mina,3,9,27,7,594,2.0,2.0,0.0,2.0,0.0,1.5,1.5,0.1
Mason Holgate,3,9,25,5,507,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.4
Tom Davies,2,9,24,4,538,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.2
Ellis Simms,1,9,21,2,228,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.1
Salomón Rondón,1,9,32,1,109,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2
Dele Alli,2,9,26,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Price,2,9,18,0,33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1
Rúben Vinagre,3,9,23,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Cannon,1,9,19,0,25,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5
João Palhinha,2,10,27,35,3108,3.0,3.0,0.0,14.0,0.0,2.9,2.9,0.4
Antonee Robinson,3,10,24,35,3088,0.0,0.0,1.0,8.0,0.0,0.1,0.1,1.3
Harrison Reed,2,10,27,35,2866,3.0,3.0,4.0,5.0,0.0,1.9,1.9,4.1
Tim Ream,3,10,34,33,2897,1.0,1.0,0.0,2.0,0.0,0.3,0.3,0.1
Andreas Pereira,2,10,26,33,2692,4.0,3.0,6.0,8.0,0.0,7.3,6.5,5.2
Kenny Tete,3,10,26,29,2569,1.0,1.0,5.0,8.0,0.0,0.7,0.7,1.9
Bobby Reid,1,10,29,29,2475,4.0,4.0,1.0,8.0,0.0,3.9,3.9,1.7
Willian,1,10,33,25,2126,5.0,5.0,5.0,2.0,0.0,3.4,3.4,4.4
Tosin Adarabioyo,3,10,24,23,2085,1.0,1.0,0.0,4.0,0.0,0.7,0.7,0.4
Aleksandar Mitrović,1,10,27,23,2008,14.0,10.0,1.0,7.0,0.0,14.9,8.6,2.3
Issa Diop,3,10,25,21,2012,1.0,1.0,0.0,2.0,0.0,0.3,0.3,0.4
Harry Wilson,1,10,25,13,1100,2.0,2.0,3.0,1.0,0.0,2.0,2.0,0.9
Carlos Vinícius,1,10,27,11,1109,5.0,5.0,2.0,3.0,0.0,3.3,3.3,0.8
Neeskens Kebano,1,10,30,9,764,0.0,0.0,3.0,0.0,0.0,0.5,0.5,1.5
Tom Cairney,2,10,31,6,988,2.0,2.0,0.0,2.0,0.0,1.5,1.5,1.4
Daniel James,1,10,24,5,621,2.0,2.0,1.0,0.0,0.0,1.7,1.7,0.7
Manor Solomon,1,10,23,4,572,4.0,4.0,0.0,0.0,0.0,1.2,1.2,0.4
Saša Lukić,2,10,25,4,412,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0
Cédric Soares,3,10,30,2,198,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3
Layvin Kurzawa,3,10,29,2,135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Kevin Mbabu,3,10,27,1,144,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4
Jay Stansfield,1,10,19,1,87,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1
Nathaniel Chalobah,2,10,27,1,12,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0
Shane Duffy,3,10,30,0,20,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
Josh Onomah,2,10,25,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Harris,2,10,17,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Francois,1,10,22,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Koch,3,12,26,36,3175,0.0,0.0,0.0,7.0,0.0,1.5,1.5,0.4
Jack Harrison,1,12,25,34,2708,5.0,5.0,7.0,2.0,0.0,4.7,4.7,5.1
Marc Roca,2,12,25,29,2315,1.0,1.0,2.0,7.0,0.0,2.1,2.1,2.9
Brenden Aaronson,2,12,21,28,2372,1.0,1.0,3.0,2.0,0.0,3.9,3.9,4.2
Pascal Struijk,3,12,22,26,2200,2.0,2.0,1.0,5.0,0.0,1.4,1.4,2.4
Tyler Adams,2,12,23,24,2156,0.0,0.0,0.0,6.0,1.0,0.1,0.1,1.4
Rodrigo,1,12,31,23,1935,13.0,12.0,1.0,6.0,0.0,8.1,7.3,1.8
Luke Ayling,3,12,30,22,2054,2.0,2.0,1.0,3.0,0.0,3.2,3.2,2.0
Rasmus Nissen,3,12,25,21,1960,3.0,3.0,1.0,4.0,0.0,0.8,0.8,1.0
Patrick Bamford,1,12,28,18,1515,4.0,4.0,2.0,3.0,0.0,8.6,7.0,1.0
Weston McKennie,2,12,23,16,1437,0.0,0.0,1.0,7.0,0.0,0.8,0.8,0.7
Liam Cooper,3,12,30,16,1426,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.7
Junior Firpo,3,12,25,14,1368,1.0,1.0,1.0,6.0,1.0,0.1,0.1,0.8
Degnand Gnonto,1,12,18,14,1354,2.0,2.0,4.0,7.0,0.0,1.8,1.8,2.2
Maximilian Wöber,3,12,24,14,1266,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.6
Luis Sinisterra,1,12,23,13,867,5.0,5.0,0.0,3.0,1.0,3.7,3.7,0.4
Crysencio Summerville,1,12,20,12,1426,4.0,4.0,2.0,4.0,0.0,2.9,2.9,1.6
Diego Llorente,3,12,28,7,649,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0
Adam Forshaw,2,12,30,5,479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Sam Greenwood,2,12,20,3,424,1.0,1.0,2.0,1.0,0.0,0.7,0.7,1.1
Daniel James,1,12,24,2,198,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3
Georginio Rutter,1,12,20,1,273,0.0,0.0,1.0,0.0,0.0,0.4,0.4,0.3
Joe Gelhardt,1,12,20,1,212,0.0,0.0,2.0,1.0,0.0,0.8,0.8,0.5
Cody Drameh,3,12,20,1,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz Klich,2,12,32,0,280,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2
Mateo Joseph,1,12,18,0,26,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Darko Gyabi,1,12,18,0,8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Timothy Castagne,3,13,26,36,3254,2.0,2.0,3.0,3.0,0.0,2.2,2.2,2.6
Harvey Barnes,1,13,24,32,2711,13.0,13.0,1.0,3.0,0.0,8.9,8.9,3.1
Wout Faes,3,13,24,31,2786,1.0,1.0,2.0,6.0,1.0,1.2,1.2,0.6
James Maddison,2,13,25,28,2480,10.0,9.0,9.0,10.0,0.0,8.7,6.6,9.3
Kiernan Dewsbury-Hall,2,13,23,28,2306,2.0,2.0,2.0,5.0,1.0,2.4,2.4,3.3
Youri Tielemans,2,13,25,27,2344,3.0,2.0,2.0,4.0,0.0,2.5,0.9,4.7
Boubakary Soumaré,2,13,23,20,1629,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.4
