3,17,31,38,3341,1.0,1.0,7.0,5.0,0.0,0.9,0.9,12.4,3.0,17.0,30.0,5.0,429.0,2.0,2.0,0.0,0.0,0.0,0.2,0.2,0.3,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
3,17,30,36,3206,1.0,1.0,3.0,7.0,0.0,4.9,4.9,3.3,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0,3.0,17.0,29.0,16.0,1440.0,0.0,0.0,1.0,4.0,0.0,0.7,0.7,0.4
2,17,24,32,2726,4.0,4.0,5.0,7.0,0.0,2.8,2.8,4.0,2.0,17.0,23.0,11.0,1034.0,5.0,5.0,1.0,4.0,0.0,3.1,3.1,1.1,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
2,17,22,31,2558,3.0,3.0,6.0,1.0,0.0,7.0,7.0,6.0,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,2.0,17.0,23.0,11.0,1034.0,5.0,5.0,1.0,4.0,0.0,3.1,3.1,1.1,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
2,17,25,30,2661,6.0,6.0,1.0,12.0,0.0,7.1,7.1,2.4,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,2.0,17.0,23.0,11.0,1034.0,5.0,5.0,1.0,4.0,0.0,3.1,3.1,1.1,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
1,17,28,29,2491,11.0,11.0,2.0,2.0,0.0,8.0,8.0,3.2,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,2.0,17.0,23.0,11.0,1034.0,5.0,5.0,1.0,4.0,0.0,3.1,3.1,1.1,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
2,17,24,28,2518,1.0,1.0,4.0,2.0,0.0,3.6,3.6,3.3,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,11.0,1034.0,5.0,5.0,1.0,4.0,0.0,3.1,3.1,1.1,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
1,17,30,21,1877,18.0,15.0,5.0,4.0,0.0,17.5,15.1,2.7,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,1.0,17.0,30.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
1,17,27,14,1251,4.0,4.0,2.0,0.0,0.0,3.3,3.3,2.8,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,1.0,17.0,30.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
1,17,25,12,1120,1.0,1.0,5.0,1.0,0.0,1.6,1.6,4.6,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,1.0,17.0,30.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
1,17,21,4,487,1.0,1.0,0.0,1.0,0.0,1.7,1.7,0.9,2.0,9.0,20.0,25.0,2285.0,4.0,4.0,2.0,4.0,0.0,3.5,3.5,3.8,1.0,9.0,24.0,28.0,2523.0,10.0,7.0,5.0,9.0,0.0,9.2,6.8,3.6,1.0,9.0,24.0,15.0,1283.0,5.0,3.0,2.0,2.0,0.0,6.5,4.2,1.6,1.0,9.0,31.0,8.0,790.0,1.0,1.0,1.0,3.0,1.0,1.8,1.8,0.7,1.0,9.0,20.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,18.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,28.0,29.0,2537.0,2.0,2.0,4.0,6.0,0.0,2.2,2.2,2.0,2.0,9.0,25.0,28.0,2338.0,5.0,5.0,4.0,3.0,0.0,4.0,4.0,3.6,2.0,9.0,30.0,25.0,2183.0,0.0,0.0,2.0,7.0,1.0,0.2,0.2,0.8,2.0,9.0,25.0,22.0,2035.0,2.0,2.0,2.0,1.0,0.0,2.3,2.3,2.6,2.0,9.0,30.0,17.0,1455.0,3.0,2.0,2.0,3.0,0.0,2.2,1.5,3.1,3.0,9.0,28.0,31.0,2792.0,3.0,3.0,2.0,4.0,1.0,1.2,1.2,1.6,3.0,9.0,32.0,30.0,2656.0,1.0,1.0,0.0,4.0,0.0,1.2,1.2,0.8,3.0,9.0,24.0,23.0,2134.0,2.0,2.0,1.0,7.0,1.0,1.3,1.3,0.1
1,17,28,3,313,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,1.0,17.0,30.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
3,17,28,2,218,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0,3.0,17.0,29.0,16.0,1440.0,0.0,0.0,1.0,4.0,0.0,0.7,0.7,0.4
1,17,32,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,17.0,31.0,14.0,1337.0,0.0,0.0,2.0,5.0,0.0,0.7,0.7,2.0,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
3,17,28,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,27.0,15.0,1257.0,1.0,1.0,2.0,5.0,0.0,0.3,0.3,0.3,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
2,17,30,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,2.0,17.0,23.0,11.0,1034.0,5.0,5.0,1.0,4.0,0.0,3.1,3.1,1.1,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
3,17,24,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,23.0,4.0,262.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,24.0,31.0,2804.0,5.0,5.0,5.0,6.0,0.0,5.2,5.2,4.3,1.0,17.0,26.0,13.0,1473.0,1.0,1.0,2.0,4.0,0.0,2.2,2.2,2.6,1.0,17.0,27.0,18.0,1465.0,2.0,2.0,3.0,3.0,0.0,2.7,2.7,2.1,1.0,17.0,29.0,16.0,1386.0,8.0,6.0,0.0,4.0,0.0,6.2,4.6,0.5,1.0,17.0,29.0,15.0,1327.0,2.0,1.0,0.0,0.0,0.0,3.1,2.3,1.1,2.0,17.0,24.0,30.0,2558.0,4.0,4.0,1.0,8.0,0.0,3.3,3.3,1.9,2.0,17.0,21.0,24.0,2038.0,2.0,2.0,0.0,0.0,0.0,3.2,3.2,1.2,2.0,17.0,29.0,22.0,1983.0,2.0,2.0,1.0,7.0,1.0,0.9,0.9,1.0,2.0,17.0,27.0,19.0,1716.0,1.0,1.0,0.0,2.0,0.0,1.7,1.7,0.9,2.0,17.0,23.0,15.0,1464.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.8,3.0,17.0,29.0,25.0,2158.0,2.0,2.0,2.0,4.0,0.0,1.2,1.2,1.1,3.0,17.0,27.0,22.0,2058.0,1.0,1.0,0.0,5.0,0.0,0.9,0.9,0.4,3.0,17.0,26.0,18.0,1634.0,0.0,0.0,1.0,5.0,0.0,0.3,0.3,1.0
