Player Name,Position,Club Name,Age,Starts,Mins,Goals,npG,Assists,crdY,crdR,xG,npXG,xA
Calum Chambers,"DF,MF",Aston Villa,27,2,353,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3
Robin Olsen,GK,Aston Villa,32,2,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Carlos,DF,Aston Villa,29,2,205,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0
Bertrand Traoré,"FW,MF",Aston Villa,26,1,233,2.0,2.0,0.0,1.0,0.0,0.7,0.7,0.1
Jan Bednarek,DF,Aston Villa,26,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludwig Augustinsson,DF,Aston Villa,28,1,77,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0
Jhon Durán,"FW,MF",Aston Villa,18,0,136,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0
Cameron Archer,"FW,MF",Aston Villa,21,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Sanson,MF,Aston Villa,27,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Lerma,MF,Bournemouth,27,37,"3,252",5.0,5.0,0.0,7.0,0.0,2.6,2.6,2.3
Adam Smith,DF,Bournemouth,31,34,"2,943",0.0,0.0,1.0,11.0,0.0,0.5,0.5,1.3
Philip Billing,"MF,FW",Bournemouth,26,34,"2,764",7.0,7.0,1.0,5.0,0.0,4.9,4.9,3.2
Dominic Solanke,"FW,MF",Bournemouth,24,32,"2,860",6.0,6.0,7.0,2.0,0.0,9.1,9.1,3.9
Marcos Senesi,DF,Bournemouth,25,29,"2,491",2.0,2.0,0.0,7.0,0.0,1.6,1.6,0.5
Neto,GK,Bournemouth,33,27,"2,385",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Chris Mepham,DF,Bournemouth,24,24,"2,199",0.0,0.0,0.0,7.0,0.0,0.7,0.7,0.2
Lloyd Kelly,DF,Bournemouth,23,23,"2,040",0.0,0.0,2.0,3.0,0.0,0.2,0.2,0.5
Ryan Christie,"MF,FW",Bournemouth,27,22,"1,834",1.0,1.0,1.0,2.0,0.0,2.8,2.8,2.4
Marcus Tavernier,"MF,FW",Bournemouth,23,19,"1,743",5.0,5.0,4.0,1.0,0.0,3.1,3.1,2.9
Lewis Cook,MF,Bournemouth,25,18,"1,720",0.0,0.0,2.0,4.0,0.0,0.2,0.2,2.5
Jordan Zemura,DF,Bournemouth,22,17,"1,454",0.0,0.0,1.0,1.0,0.0,0.4,0.4,1.9
Dango Ouattara,"MF,FW",Bournemouth,20,15,"1,241",1.0,1.0,3.0,1.0,0.0,3.6,3.6,2.5
Jack Stephens,DF,Bournemouth,28,13,"1,173",0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2
Kieffer Moore,FW,Bournemouth,29,12,"1,279",4.0,4.0,0.0,1.0,0.0,4.4,4.4,0.3
Joe Rothwell,MF,Bournemouth,27,12,"1,016",0.0,0.0,1.0,1.0,0.0,0.2,0.2,1.0
Jaidon Anthony,"MF,FW",Bournemouth,22,11,"1,257",3.0,3.0,1.0,2.0,0.0,2.2,2.2,1.0
Mark Travers,GK,Bournemouth,23,11,"1,035",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Fredericks,DF,Bournemouth,29,5,533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1
Matías Viña,DF,Bournemouth,24,5,458,2.0,2.0,0.0,1.0,0.0,0.9,0.9,0.2
Hamed Junior Traorè,"FW,MF",Bournemouth,22,5,427,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.1
Jack Stacey,DF,Bournemouth,26,3,299,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0
Illia Zabarnyi,DF,Bournemouth,19,3,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Pearson,MF,Bournemouth,27,3,286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Antoine Semenyo,"FW,MF",Bournemouth,22,2,258,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.1
David Brooks,"FW,MF",Bournemouth,25,2,173,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2
Siriki Dembélé,"FW,MF",Bournemouth,25,0,110,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3
Junior Stanislas,MF,Bournemouth,32,0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Jamal Lowe,"MF,FW",Bournemouth,28,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Bevan,DF,Bournemouth,18,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Marcondes,MF,Bournemouth,27,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Raya,GK,Brentford,26,38,"3,420",0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1
Ben Mee,DF,Brentford,32,37,"3,269",3.0,3.0,1.0,2.0,0.0,3.2,3.2,1.3
Rico Henry,DF,Brentford,25,37,"3,238",0.0,0.0,2.0,4.0,0.0,1.6,1.6,2.7
Mathias Jensen,MF,Brentford,26,37,"2,803",5.0,5.0,6.0,5.0,0.0,2.2,2.2,5.0
Bryan Mbeumo,FW,Brentford,22,36,"2,906",9.0,8.0,8.0,5.0,0.0,9.8,9.0,7.6
Ivan Toney,FW,Brentford,26,33,"2,951",20.0,14.0,4.0,9.0,0.0,18.7,13.2,5.1
Ethan Pinnock,DF,Brentford,29,30,"2,700",3.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0
Vitaly Janelt,"MF,DF",Brentford,24,24,"2,208",3.0,3.0,1.0,3.0,0.0,2.4,2.4,1.4
Aaron Hickey,DF,Brentford,20,23,"1,916",0.0,0.0,1.0,7.0,0.0,0.4,0.4,0.4
Christian Nørgaard,MF,Brentford,28,21,"1,763",1.0,1.0,3.0,6.0,0.0,1.6,1.6,3.1
Yoane Wissa,FW,Brentford,25,16,"1,606",7.0,7.0,3.0,3.0,0.0,5.6,5.6,2.5
Josh Dasilva,MF,Brentford,23,14,"1,389",4.0,4.0,2.0,1.0,0.0,1.5,1.5,1.5
Mads Roerslev,DF,Brentford,23,12,"1,108",0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.2
Mathias Jørgensen,DF,Brentford,32,11,"1,103",0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.2
Mikkel Damsgaard,"MF,FW",Brentford,22,9,988,0.0,0.0,0.0,4.0,0.0,2.6,2.6,1.4
Kristoffer Ajer,DF,Brentford,24,9,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pontus Jansson,DF,Brentford,31,9,724,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0
Frank Onyeka,MF,Brentford,24,8,848,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.6
Kevin Schade,FW,Brentford,20,7,732,0.0,0.0,1.0,2.0,0.0,2.1,2.1,1.1
Shandon Baptiste,MF,Brentford,24,4,618,0.0,0.0,1.0,3.0,1.0,0.4,0.4,1.1
Keane Lewis-Potter,"FW,MF",Brentford,21,3,321,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.2
Saman Ghoddos,"MF,FW",Brentford,28,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Sergi Canós,"FW,DF",Brentford,25,0,77,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Mads Bech Sørensen,"DF,MF",Brentford,23,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halil Dervişoğlu,MF,Brentford,22,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal Groß,"MF,DF",Brighton,31,37,"3,239",9.0,9.0,8.0,6.0,0.0,5.4,5.4,10.9
Lewis Dunk,DF,Brighton,30,36,"3,239",1.0,1.0,0.0,4.0,0.0,1.7,1.7,1.0
Moisés Caicedo,MF,Brighton,20,34,"3,139",1.0,1.0,1.0,10.0,0.0,1.7,1.7,2.7
Alexis Mac Allister,MF,Brighton,23,31,"2,886",10.0,4.0,2.0,8.0,0.0,12.1,7.3,4.3
Solly March,"FW,DF",Brighton,28,31,"2,715",7.0,7.0,7.0,2.0,0.0,8.1,8.1,8.4
Pervis Estupiñán,DF,Brighton,24,31,"2,675",1.0,1.0,5.0,4.0,0.0,1.7,1.7,5.4
Joël Veltman,DF,Brighton,30,25,"2,188",1.0,1.0,1.0,6.0,0.0,1.8,1.8,0.7
Kaoru Mitoma,"FW,MF",Brighton,25,24,"2,318",7.0,7.0,5.0,0.0,0.0,8.1,8.1,6.4
Robert Sánchez,GK,Brighton,24,23,"2,070",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Adam Webster,DF,Brighton,27,23,"1,985",0.0,0.0,0.0,2.0,0.0,1.8,1.8,0.2
Danny Welbeck,FW,Brighton,31,21,"1,854",6.0,6.0,3.0,0.0,0.0,9.4,9.4,4.3
Leandro Trossard,"FW,MF",Brighton,27,16,"1,315",7.0,7.0,2.0,1.0,0.0,4.4,4.4,2.1
Jason Steele,GK,Brighton,31,15,"1,350",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1
Levi Colwill,DF,Brighton,19,13,"1,220",0.0,0.0,2.0,1.0,0.0,1.4,1.4,0.5
Adam Lallana,"MF,FW",Brighton,34,12,722,2.0,2.0,1.0,0.0,0.0,0.9,0.9,1.0
Evan Ferguson,FW,Brighton,17,10,950,6.0,6.0,2.0,1.0,0.0,5.3,5.3,0.7
Julio César Enciso,"FW,MF",Brighton,18,7,806,4.0,4.0,2.0,1.0,0.0,4.0,4.0,1.7
Billy Gilmour,MF,Brighton,21,7,507,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.2
Deniz Undav,"FW,MF",Brighton,26,6,628,5.0,5.0,0.0,2.0,0.0,4.5,4.5,1.1
Facundo Buonanotte,"FW,MF",Brighton,17,6,565,1.0,1.0,1.0,2.0,0.0,1.4,1.4,0.5
Tariq Lamptey,DF,Brighton,21,3,453,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2
Jan Paul van Hecke,DF,Brighton,22,3,295,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0
Enock Mwepu,"FW,MF",Brighton,24,2,213,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.5
Jeremy Sarmiento,MF,Brighton,20,1,176,0.0,0.0,1.0,1.0,0.0,0.3,0.3,0.2
Yasin Ayari,MF,Brighton,18,1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Odeluga Offiah,DF,Brighton,19,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Moran,FW,Brighton,18,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Peupion,MF,Brighton,19,0,6,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Jack Hinshelwood,FW,Brighton,17,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kai Havertz,"FW,MF",Chelsea,23,30,"2,569",7.0,6.0,1.0,5.0,0.0,11.6,10.8,3.7
Kepa Arrizabalaga,GK,Chelsea,27,29,"2,565",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Thiago Silva,DF,Chelsea,37,26,"2,352",0.0,0.0,2.0,2.0,0.0,1.5,1.5,0.5
Raheem Sterling,"FW,MF",Chelsea,27,23,"1,891",6.0,6.0,3.0,4.0,0.0,6.2,6.2,4.6
Marc Cucurella,DF,Chelsea,24,21,"1,671",0.0,0.0,2.0,4.0,0.0,0.4,0.4,0.6
Kalidou Koulibaly,DF,Chelsea,31,20,"1,800",2.0,2.0,1.0,7.0,1.0,0.9,0.9,0.4
Mason Mount,"MF,FW",Chelsea,23,20,"1,648",3.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0
Ruben Loftus-Cheek,"MF,DF",Chelsea,26,19,"1,536",0.0,0.0,1.0,1.0,0.0,0.8,0.8,1.5
Conor Gallagher,MF,Chelsea,22,18,"1,621",3.0,3.0,1.0,11.0,1.0,2.5,2.5,2.3
Trevoh Chalobah,DF,Chelsea,23,18,"1,608",0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.3
Enzo Fernández,MF,Chelsea,21,18,"1,547",0.0,0.0,2.0,3.0,0.0,0.8,0.8,2.4
Mateo Kovačić,MF,Chelsea,28,17,"1,707",1.0,1.0,2.0,8.0,0.0,1.8,1.8,2.1
César Azpilicueta,DF,Chelsea,32,16,"1,527",0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.1
Ben Chilwell,"DF,MF",Chelsea,25,15,"1,408",2.0,2.0,2.0,3.0,0.0,1.4,1.4,2.2
Jorginho,MF,Chelsea,30,15,"1,279",2.0,0.0,0.0,4.0,0.0,1.7,0.1,0.4
Reece James,"DF,MF",Chelsea,22,14,"1,244",1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0
Wesley Fofana,DF,Chelsea,21,12,"1,183",1.0,1.0,0.0,3.0,0.0,0.7,0.7,0.1
João Félix,"FW,MF",Chelsea,22,11,941,4.0,4.0,0.0,1.0,1.0,4.9,4.9,0.5
Benoît Badiashile,DF,Chelsea,21,10,905,1.0,1.0,0.0,2.0,0.0,1.2,1.2,0.5
Edouard Mendy,GK,Chelsea,30,9,855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Christian Pulisic,"FW,DF",Chelsea,23,8,821,1.0,1.0,1.0,1.0,0.0,1.7,1.7,0.7
Lewis Hall,DF,Chelsea,17,8,654,0.0,0.0,0.0,1.0,0.0,0.9,0.9,2.3
Mykhailo Mudryk,"FW,MF",Chelsea,21,7,657,0.0,0.0,2.0,1.0,0.0,1.9,1.9,0.9
Noni Madueke,FW,Chelsea,20,7,643,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.5
Hakim Ziyech,"FW,MF",Chelsea,29,6,661,0.0,0.0,3.0,1.0,0.0,0.6,0.6,2.2
N'Golo Kanté,MF,Chelsea,31,6,518,0.0,0.0,1.0,1.0,0.0,0.3,0.3,1.9
Pierre-Emerick Aubameyang,FW,Chelsea,33,5,554,1.0,1.0,0.0,1.0,0.0,1.5,1.5,0.4
Denis Zakaria,MF,Chelsea,25,5,411,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
Carney Chukwuemeka,"MF,FW",Chelsea,18,2,354,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6
Armando Broja,FW,Chelsea,20,2,294,1.0,1.0,0.0,0.0,0.0,0.8,0.8,0.1
Datro Fofana,FW,Chelsea,19,1,70,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1
Omari Hutchinson,FW,Chelsea,18,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Guéhi,DF,Crystal Palace,22,37,"3,329",1.0,1.0,0.0,8.0,0.0,1.5,1.5,0.5
Tyrick Mitchell,DF,Crystal Palace,22,34,"2,891",0.0,0.0,2.0,5.0,1.0,0.6,0.6,1.2
Cheick Doucouré,MF,Crystal Palace,22,34,"2,769",0.0,0.0,3.0,10.0,1.0,1.4,1.4,1.9
Joachim Andersen,DF,Crystal Palace,26,32,"2,782",1.0,1.0,0.0,8.0,0.0,1.8,1.8,1.3
Michael Olise,"FW,MF",Crystal Palace,20,31,"2,749",2.0,2.0,11.0,2.0,0.0,2.9,2.9,8.7
Jordan Ayew,"FW,MF",Crystal Palace,30,31,"2,714",4.0,4.0,3.0,5.0,0.0,3.2,3.2,3.2
Eberechi Eze,"MF,FW",Crystal Palace,24,30,"2,636",10.0,9.0,4.0,3.0,0.0,7.3,6.5,4.3
Jeffrey Schlupp,"MF,FW",Crystal Palace,29,30,"2,531",3.0,3.0,1.0,7.0,0.0,3.2,3.2,1.4
Vicente Guaita,GK,Crystal Palace,35,27,"2,430",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wilfried Zaha,"FW,MF",Crystal Palace,29,27,"2,288",7.0,7.0,2.0,5.0,0.0,6.5,4.8,2.7
Joel Ward,DF,Crystal Palace,32,24,"2,256",1.0,1.0,0.0,6.0,0.0,1.1,1.1,0.4
Odsonne Édouard,FW,Crystal Palace,24,20,"1,803",5.0,5.0,2.0,3.0,0.0,4.2,4.2,1.2
Nathaniel Clyne,DF,Crystal Palace,31,19,"1,640",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7
Sam Johnstone,GK,Crystal Palace,29,9,810,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Will Hughes,MF,Crystal Palace,27,7,842,1.0,1.0,1.0,4.0,0.0,0.3,0.3,0.9
Jean-Philippe Mateta,FW,Crystal Palace,25,6,770,2.0,2.0,0.0,3.0,0.0,3.4,3.4,0.6
Albert Sambi Lokonga,MF,Crystal Palace,22,6,536,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0
Luka Milivojević,MF,Crystal Palace,31,5,512,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2
Chris Richards,DF,Crystal Palace,22,4,447,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3
James Tomkins,DF,Crystal Palace,33,3,338,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0
Joseph Whitworth,GK,Crystal Palace,18,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naouirou Ahamada,"MF,FW",Crystal Palace,20,0,94,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1
Jaïro Riedewald,"DF,MF",Crystal Palace,25,0,64,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
James McArthur,MF,Crystal Palace,34,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Ebiowei,"MF,FW",Crystal Palace,18,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Ozoh,FW,Crystal Palace,17,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Tarkowski,DF,Everton,29,38,"3,420",1.0,1.0,1.0,6.0,0.0,3.1,3.1,2.9
Alex Iwobi,"MF,FW",Everton,26,38,"3,378",2.0,2.0,7.0,2.0,0.0,2.5,2.5,6.1
Jordan Pickford,GK,Everton,28,37,"3,330",0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.1
Idrissa Gana Gueye,MF,Everton,32,32,"2,577",0.0,0.0,1.0,7.0,0.0,0.7,0.7,1.1
Vitaliy Mykolenko,DF,Everton,23,30,"2,655",0.0,0.0,0.0,4.0,0.0,0.5,0.5,1.2
Amadou Onana,MF,Everton,20,29,"2,488",1.0,1.0,2.0,9.0,0.0,3.0,3.0,2.6
Dwight McNeil,"FW,MF",Everton,22,28,"2,498",7.0,7.0,3.0,5.0,0.0,3.5,3.5,6.1
Demarai Gray,"FW,MF",Everton,26,27,"2,507",4.0,2.0,1.0,3.0,0.0,6.2,4.7,3.8
Conor Coady,DF,Everton,29,23,"2,096",1.0,1.0,1.0,2.0,0.0,0.8,0.8,0.3
Séamus Coleman,DF,Everton,33,20,"1,656",1.0,1.0,0.0,1.0,0.0,0.4,0.4,0.9
Abdoulaye Doucouré,MF,Everton,29,17,"1,533",5.0,5.0,2.0,6.0,1.0,2.4,2.4,2.2
Dominic Calvert-Lewin,FW,Everton,25,15,"1,165",2.0,1.0,1.0,3.0,0.0,5.8,5.0,0.8
Nathan Patterson,"DF,MF",Everton,20,14,"1,279",0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.4
Anthony Gordon,FW,Everton,21,12,"1,095",3.0,3.0,0.0,6.0,0.0,3.3,3.3,0.6
Neal Maupay,FW,Everton,25,11,"1,118",1.0,1.0,0.0,4.0,0.0,4.8,4.8,0.6
Michael Keane,DF,Everton,29,10,985,1.0,1.0,2.0,0.0,0.0,1.3,1.3,0.7
Ben Godfrey,DF,Everton,24,10,802,0.0,0.0,1.0,2.0,0.0,1.2,1.2,0.2
James Garner,"MF,DF",Everton,21,7,804,0.0,0.0,1.0,3.0,0.0,0.8,0.8,0.5
Yerry Mina,DF,Everton,27,7,594,2.0,2.0,0.0,2.0,0.0,1.5,1.5,0.1
Mason Holgate,DF,Everton,25,5,507,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.4
Tom Davies,MF,Everton,24,4,538,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.2
Ellis Simms,FW,Everton,21,2,228,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.1
Salomón Rondón,FW,Everton,32,1,109,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2
Asmir Begović,GK,Everton,35,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dele Alli,MF,Everton,26,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Price,MF,Everton,18,0,33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1
Rúben Vinagre,"DF,MF",Everton,23,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Cannon,FW,Everton,19,0,25,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5
Bernd Leno,GK,Fulham,30,36,"3,240",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
João Palhinha,MF,Fulham,27,35,"3,108",3.0,3.0,0.0,14.0,0.0,2.9,2.9,0.4
Antonee Robinson,DF,Fulham,24,35,"3,088",0.0,0.0,1.0,8.0,0.0,0.1,0.1,1.3
Harrison Reed,MF,Fulham,27,35,"2,866",3.0,3.0,4.0,5.0,0.0,1.9,1.9,4.1
Tim Ream,DF,Fulham,34,33,"2,897",1.0,1.0,0.0,2.0,0.0,0.3,0.3,0.1
Andreas Pereira,MF,Fulham,26,33,"2,692",4.0,3.0,6.0,8.0,0.0,7.3,6.5,5.2
Kenny Tete,DF,Fulham,26,29,"2,569",1.0,1.0,5.0,8.0,0.0,0.7,0.7,1.9
Bobby Reid,"FW,DF",Fulham,29,29,"2,475",4.0,4.0,1.0,8.0,0.0,3.9,3.9,1.7
Willian,FW,Fulham,33,25,"2,126",5.0,5.0,5.0,2.0,0.0,3.4,3.4,4.4
Tosin Adarabioyo,DF,Fulham,24,23,"2,085",1.0,1.0,0.0,4.0,0.0,0.7,0.7,0.4
Aleksandar Mitrović,FW,Fulham,27,23,"2,008",14.0,10.0,1.0,7.0,0.0,14.9,8.6,2.3
Issa Diop,DF,Fulham,25,21,"2,012",1.0,1.0,0.0,2.0,0.0,0.3,0.3,0.4
Harry Wilson,FW,Fulham,25,13,"1,100",2.0,2.0,3.0,1.0,0.0,2.0,2.0,0.9
