Player Name,Position,Club Name,Age,Starts,Mins,Goals,npG,Assists,crdY,crdR,xG,npXG,xA
Jayson Molumby,2,4,20,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Westwood,2,5,30,38,3410,3.0,3.0,3.0,7.0,0.0,1.2,1.2,6.8
James Tarkowski,3,5,27,36,3240,1.0,1.0,0.0,6.0,0.0,3.4,3.4,1.2
Dwight McNeil,2,5,20,34,3069,2.0,2.0,5.0,1.0,0.0,1.1,1.1,6.2
Matthew Lowton,3,5,31,34,3060,1.0,1.0,1.0,5.0,0.0,0.8,0.8,3.1
Josh Brownhill,2,5,24,32,2813,0.0,0.0,1.0,2.0,0.0,1.9,1.9,0.7
Chris Wood,1,5,28,32,2741,12.0,10.0,3.0,0.0,0.0,13.0,11.4,1.9
Ben Mee,3,5,30,30,2693,2.0,2.0,0.0,3.0,0.0,2.3,2.3,0.3
Charlie Taylor,3,5,26,28,2426,0.0,0.0,1.0,1.0,0.0,0.1,0.1,1.4
Jóhann Berg Guðmundsson,2,5,29,16,1363,2.0,2.0,0.0,2.0,0.0,1.2,1.2,0.5
Matěj Vydra,1,5,28,15,1371,3.0,3.0,2.0,0.0,0.0,5.2,5.2,1.8
Jack Cork,2,5,31,15,1350,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.6
Ashley Barnes,1,5,30,15,1331,3.0,2.0,0.0,4.0,0.0,4.1,3.3,0.8
Erik Pieters,3,5,31,13,1266,0.0,0.0,1.0,1.0,0.0,0.2,0.2,0.4
Jay Rodriguez,1,5,31,12,1265,1.0,1.0,2.0,3.0,0.0,3.0,3.0,1.1
Robbie Brady,2,5,28,12,1052,1.0,1.0,1.0,3.0,0.0,0.8,0.8,0.9
Kevin Long,3,5,29,7,637,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0
Phil Bardsley,3,5,35,3,274,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0
Jimmy Dunne,3,5,22,3,270,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.1
Dale Stephens,2,5,31,3,261,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0
Josh Benson,2,5,20,2,264,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
Joel Mumbongo,1,5,21,0,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lewis Richardson,1,5,17,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Mount,2,7,21,32,2890,6.0,5.0,5.0,2.0,0.0,6.3,5.5,8.2
Timo Werner,1,7,24,29,2602,6.0,6.0,8.0,2.0,0.0,11.4,11.4,5.6
Ben Chilwell,3,7,23,27,2286,3.0,3.0,5.0,3.0,0.0,2.4,2.4,2.4
Reece James,3,7,20,25,2373,1.0,1.0,2.0,3.0,0.0,1.6,1.6,3.5
César Azpilicueta,3,7,30,24,2188,1.0,1.0,2.0,5.0,1.0,0.7,0.7,2.5
N'Golo Kanté,2,7,29,24,2146,0.0,0.0,2.0,7.0,0.0,0.6,0.6,1.3
Jorginho,2,7,28,23,2010,7.0,0.0,1.0,2.0,0.0,7.3,0.2,1.7
Thiago Silva,3,7,35,23,1935,2.0,2.0,0.0,5.0,1.0,1.7,1.7,0.3
Kurt Zouma,3,7,25,22,2029,5.0,5.0,0.0,3.0,0.0,2.0,2.0,0.1
Mateo Kovačić,2,7,26,21,1815,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.7
Antonio Rüdiger,3,7,27,19,1710,1.0,1.0,0.0,0.0,0.0,1.3,1.3,0.4
Christian Pulisic,1,7,21,18,1738,4.0,4.0,2.0,2.0,0.0,6.1,6.1,2.8
Kai Havertz,2,7,21,18,1520,4.0,4.0,3.0,2.0,0.0,5.5,5.5,1.3
Andreas Christensen,3,7,24,15,1371,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.3
Hakim Ziyech,2,7,27,15,1172,2.0,2.0,3.0,3.0,0.0,1.9,1.9,3.6
Tammy Abraham,1,7,22,12,1040,6.0,6.0,1.0,0.0,0.0,5.9,5.9,0.7
Marcos Alonso,3,7,29,11,960,2.0,2.0,0.0,2.0,0.0,1.8,1.8,1.3
Callum Hudson-Odoi,1,7,19,10,1059,2.0,2.0,3.0,0.0,0.0,1.3,1.3,2.8
Olivier Giroud,1,7,33,8,748,4.0,4.0,0.0,1.0,0.0,4.2,4.2,1.1
Billy Gilmour,2,7,19,3,261,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2
Ruben Loftus-Cheek,1,7,24,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson Palmieri,3,7,25,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fikayo Tomori,3,7,22,0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Barkley,1,7,26,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Cheikhou Kouyaté,3,8,30,35,3121,1.0,1.0,0.0,4.0,0.0,0.7,0.7,1.0
Wilfried Zaha,1,8,27,29,2612,11.0,9.0,2.0,6.0,0.0,8.1,6.5,3.1
Eberechi Eze,2,8,22,29,2559,4.0,4.0,6.0,3.0,0.0,2.2,2.2,3.9
Luka Milivojević,2,8,29,27,2359,1.0,0.0,1.0,8.0,1.0,2.4,0.8,1.7
Andros Townsend,2,8,29,25,2258,1.0,1.0,5.0,0.0,0.0,2.3,2.3,4.0
Joel Ward,3,8,30,25,2256,0.0,0.0,1.0,5.0,0.0,0.1,0.1,0.6
Jordan Ayew,1,8,28,23,2096,1.0,1.0,3.0,4.0,0.0,2.2,2.2,0.7
Christian Benteke,1,8,29,21,1816,10.0,10.0,1.0,3.0,1.0,8.3,8.3,0.9
Gary Cahill,3,8,34,20,1800,1.0,1.0,1.0,3.0,0.0,0.7,0.7,0.6
Patrick van Aanholt,3,8,29,20,1777,0.0,0.0,1.0,2.0,0.0,1.4,1.4,0.7
Jaïro Riedewald,2,8,23,19,1820,2.0,2.0,0.0,4.0,0.0,0.6,0.6,0.8
Tyrick Mitchell,3,8,20,19,1710,1.0,1.0,1.0,1.0,0.0,0.8,0.8,0.2
James McArthur,2,8,32,17,1466,0.0,0.0,2.0,3.0,0.0,0.3,0.3,1.2
Jeffrey Schlupp,2,8,27,15,1428,2.0,2.0,3.0,3.0,0.0,1.9,1.9,2.0
Scott Dann,3,8,33,15,1350,1.0,1.0,0.0,1.0,0.0,0.3,0.3,0.0
Nathaniel Clyne,3,8,29,13,1145,0.0,0.0,1.0,2.0,0.0,0.2,0.2,0.2
James McCarthy,2,8,29,10,821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3
Michy Batshuayi,1,8,26,7,728,2.0,2.0,1.0,0.0,0.0,1.6,1.6,1.6
James Tomkins,3,8,31,6,553,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3
Mamadou Sakho,3,8,30,3,276,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Jean-Philippe Mateta,1,8,23,2,221,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0
Martin Kelly,3,8,30,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Keane,3,9,27,33,2991,3.0,3.0,1.0,4.0,0.0,1.5,1.5,1.1
Richarlison,1,9,23,33,2861,7.0,6.0,3.0,4.0,1.0,9.7,8.8,3.3
Dominic Calvert-Lewin,1,9,23,32,2871,16.0,16.0,0.0,3.0,0.0,16.3,16.3,2.0
Lucas Digne,3,9,27,30,2681,0.0,0.0,7.0,2.0,1.0,0.5,0.5,5.2
Ben Godfrey,3,9,22,29,2685,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.8
Abdoulaye Doucouré,2,9,27,29,2443,2.0,2.0,3.0,6.0,0.0,2.3,2.3,2.0
Mason Holgate,3,9,23,26,2287,1.0,1.0,0.0,9.0,0.0,1.0,1.0,0.7
Gylfi Sigurðsson,2,9,30,24,2253,6.0,3.0,5.0,2.0,0.0,6.5,3.4,3.8
Allan,2,9,29,23,2051,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.8
Yerry Mina,3,9,25,23,1937,2.0,2.0,0.0,2.0,0.0,1.6,1.6,0.0
James Rodríguez,1,9,29,21,1764,6.0,6.0,4.0,4.0,0.0,2.8,2.8,4.8
Séamus Coleman,3,9,31,18,1613,0.0,0.0,3.0,0.0,0.0,0.9,0.9,1.8
André Gomes,2,9,27,17,1570,0.0,0.0,1.0,3.0,0.0,0.5,0.5,1.0
Alex Iwobi,1,9,24,17,1542,1.0,1.0,2.0,0.0,0.0,0.9,0.9,1.9
Tom Davies,2,9,22,17,1423,0.0,0.0,1.0,3.0,0.0,0.2,0.2,0.9
Bernard,2,9,27,3,455,1.0,1.0,0.0,2.0,0.0,0.3,0.3,0.6
Fabian Delph,2,9,30,2,266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1
Anthony Gordon,1,9,19,1,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niels Nkounkou,3,9,19,1,81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jonjoe Kenny,3,9,23,1,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua King,2,9,28,0,148,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0
Cenk Tosun,1,9,29,0,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1
Moise Kean,1,9,20,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Theo Walcott,1,9,31,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Philippe Gbamin,2,9,24,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Broadhead,1,9,22,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tosin Adarabioyo,3,10,22,33,2953,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.3
Ademola Lookman,1,10,22,31,2747,4.0,4.0,4.0,5.0,0.0,6.3,5.5,5.2
Ola Aina,3,10,23,31,2664,2.0,2.0,1.0,3.0,0.0,1.2,1.2,1.5
Joachim Andersen,3,10,24,30,2730,1.0,1.0,1.0,7.0,1.0,1.2,1.2,0.4
Andre-Frank Zambo Anguissa,2,10,24,29,2587,0.0,0.0,3.0,6.0,0.0,1.6,1.6,2.5
Bobby Reid,2,10,27,28,2372,5.0,5.0,2.0,7.0,0.0,3.8,3.8,1.1
Ivan Cavaleiro,1,10,26,27,2472,3.0,2.0,0.0,2.0,0.0,6.4,4.8,2.7
Harrison Reed,2,10,25,26,2247,0.0,0.0,2.0,5.0,0.0,0.4,0.4,1.7
Antonee Robinson,3,10,22,24,2162,0.0,0.0,0.0,4.0,1.0,0.4,0.4,1.9
Ruben Loftus-Cheek,2,10,24,21,1909,1.0,1.0,0.0,3.0,0.0,3.4,3.4,1.2
Mario Lemina,2,10,26,19,1703,1.0,1.0,0.0,5.0,0.0,0.7,0.7,0.8
Kenny Tete,3,10,24,18,1481,0.0,0.0,1.0,3.0,0.0,0.3,0.3,1.4
Aleksandar Mitrović,1,10,25,13,1402,3.0,2.0,3.0,3.0,0.0,6.2,4.6,2.7
Josh Maja,1,10,21,9,810,3.0,2.0,0.0,0.0,0.0,4.5,3.7,0.5
Tom Cairney,2,10,29,9,759,1.0,1.0,1.0,2.0,0.0,0.5,0.5,1.1
Joe Bryan,3,10,26,7,669,1.0,1.0,0.0,2.0,0.0,0.6,0.6,0.3
Tim Ream,3,10,32,7,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Onomah,2,10,23,4,374,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0
Denis Odoi,3,10,32,3,270,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1
Michael Hector,3,10,28,3,263,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0
Fabio Carvalho,2,10,17,3,255,1.0,1.0,0.0,0.0,0.0,1.2,1.2,0.4
Aboubakar Kamara,1,10,25,2,315,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.3
Maxime Le Marchand,3,10,30,1,123,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Neeskens Kebano,1,10,28,1,119,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0
Terence Kongolo,3,10,26,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrese Francois,3,10,20,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stuart Dallas,2,12,29,38,3409,8.0,8.0,2.0,7.0,0.0,4.2,4.2,1.8
Luke Ayling,3,12,28,38,3399,0.0,0.0,0.0,7.0,0.0,1.7,1.7,3.2
Patrick Bamford,1,12,26,37,3050,17.0,15.0,7.0,3.0,0.0,18.2,16.6,3.5
Jack Harrison,2,12,23,34,2847,8.0,8.0,8.0,2.0,0.0,5.8,5.8,6.5
Ezgjan Alioski,3,12,28,29,2461,2.0,2.0,3.0,7.0,0.0,1.6,1.6,3.3
Kalvin Phillips,2,12,24,28,2428,1.0,1.0,2.0,10.0,0.0,0.5,0.5,3.4
Mateusz Klich,2,12,30,28,2393,4.0,2.0,5.0,6.0,0.0,3.0,1.4,3.4
Raphinha,2,12,23,26,2360,6.0,6.0,9.0,3.0,0.0,5.7,5.7,7.9
Liam Cooper,3,12,28,25,2185,1.0,1.0,0.0,4.0,1.0,1.8,1.8,0.0
Pascal Struijk,3,12,20,22,2075,1.0,1.0,0.0,3.0,0.0,1.7,1.7,0.1
Tyler Roberts,2,12,21,14,1340,1.0,1.0,2.0,3.0,0.0,1.8,1.8,2.3
Rodrigo,2,12,29,14,1288,7.0,7.0,2.0,3.0,0.0,5.1,5.1,3.5
Diego Llorente,3,12,26,14,1204,1.0,1.0,0.0,1.0,0.0,0.8,0.8,0.5
Hélder Costa,2,12,26,13,1156,3.0,3.0,3.0,0.0,0.0,2.2,2.2,0.6
Robin Koch,3,12,24,13,1132,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1
Jamie Shackleton,2,12,20,3,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Pablo Hernández,2,12,35,3,427,0.0,0.0,2.0,1.0,0.0,1.1,1.1,0.7
Gaetano Berardi,3,12,31,1,113,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Ian Carlo Poveda,2,12,20,0,355,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.1
Niall Huggins,3,12,19,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leif Davis,3,12,20,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youri Tielemans,2,13,23,37,3357,6.0,4.0,4.0,6.0,0.0,4.4,2.8,3.1
Jamie Vardy,1,13,33,31,2840,15.0,7.0,9.0,1.0,0.0,19.9,12.8,4.7
Jonny Evans,3,13,32,28,2473,2.0,2.0,2.0,7.0,0.0,1.7,1.7,0.4
Timothy Castagne,3,13,24,27,2345,2.0,2.0,3.0,1.0,0.0,1.1,1.1,2.2
Wesley Fofana,3,13,19,27,2262,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.3
Wilfred Ndidi,2,13,23,25,2176,1.0,1.0,4.0,6.0,0.0,0.7,0.7,1.3
James Maddison,2,13,23,24,2099,8.0,8.0,5.0,4.0,0.0,3.8,3.8,5.1
James Justin,3,13,22,23,2070,2.0,2.0,1.0,4.0,0.0,2.2,2.2,2.0
Harvey Barnes,1,13,22,22,1945,9.0,9.0,4.0,0.0,0.0,5.9,5.9,1.6
Çağlar Söyüncü,3,13,24,19,1819,1.0,1.0,0.0,2.0,0.0,0.7,0.7,0.5
Marc Albrighton,3,13,30,17,1746,1.0,1.0,5.0,2.0,0.0,1.2,1.2,3.5
Kelechi Iheanacho,1,13,23,16,1459,12.0,12.0,2.0,1.0,0.0,8.2,7.4,3.7
Nampalys Mendy,2,13,28,15,1459,0.0,0.0,1.0,5.0,0.0,0.1,0.1,0.2
Ayoze Pérez,2,13,27,15,1331,2.0,2.0,1.0,2.0,0.0,3.3,3.3,1.3
Luke Thomas,3,13,19,12,969,1.0,1.0,0.0,2.0,0.0,0.3,0.3,0.7
Ricardo Pereira,3,13,26,10,959,0.0,0.0,1.0,3.0,0.0,0.3,0.3,0.6
Dennis Praet,2,13,26,10,718,1.0,1.0,1.0,0.0,0.0,0.4,0.4,1.1
Daniel Amartey,3,13,25,8,722,1.0,1.0,0.0,3.0,0.0,0.4,0.4,0.0
Christian Fuchs,3,13,34,8,702,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0
Hamza Choudhury,2,13,22,4,316,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0
Cengiz Ünder,1,13,23,1,281,0.0,0.0,2.0,0.0,0.0,0.3,0.3,1.6
Sidnei Tavares,2,13,18,1,85,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Islam Slimani,1,13,32,0,20,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
Demarai Gray,1,13,24,0,19,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
Wes Morgan,3,13,36,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khanya Leshabela,2,13,20,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Robertson,3,14,26,38,3383,1.0,1.0,7.0,2.0,0.0,1.5,1.5,6.6
Mohamed Salah,1,14,28,34,3078,22.0,16.0,5.0,0.0,0.0,19.3,14.6,6.2
Trent Alexander-Arnold,3,14,21,34,3031,2.0,2.0,7.0,2.0,0.0,2.6,2.6,8.6
Georginio Wijnaldum,2,14,29,34,2941,2.0,2.0,0.0,1.0,0.0,2.6,2.6,1.4
Roberto Firmino,1,14,28,33,2838,9.0,9.0,7.0,2.0,0.0,11.3,11.3,5.6
Sadio Mané,1,14,28,31,2810,11.0,11.0,7.0,3.0,0.0,14.1,14.1,7.0
Fabinho,3,14,26,28,2567,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.3
Thiago Alcántara,2,14,29,20,1854,1.0,1.0,0.0,4.0,0.0,1.2,1.2,2.3
Jordan Henderson,2,14,30,20,1704,1.0,1.0,1.0,0.0,0.0,1.3,1.3,1.5
Nathaniel Phillips,3,14,23,15,1456,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.6
Curtis Jones,2,14,19,13,1179,1.0,1.0,2.0,2.0,0.0,1.7,1.7,1.5
Diogo Jota,1,14,23,12,1112,9.0,9.0,0.0,2.0,0.0,6.4,6.4,1.6
James Milner,2,14,34,11,1070,0.0,0.0,1.0,3.0,0.0,0.4,0.4,0.8
Ozan Kabak,3,14,20,9,801,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0
Joël Matip,3,14,28,9,691,1.0,1.0,2.0,2.0,0.0,0.8,0.8,0.9
Rhys Williams,3,14,19,7,661,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2
Naby Keïta,2,14,25,7,520,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.6
Joe Gomez,3,14,23,6,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan Shaqiri,2,14,28,5,556,0.0,0.0,2.0,2.0,0.0,0.5,0.5,2.5
Virgil van Dijk,3,14,29,5,370,1.0,1.0,0.0,1.0,0.0,0.2,0.2,0.0
Neco Williams,3,14,19,3,249,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2
Takumi Minamino,2,14,25,2,293,1.0,1.0,0.0,0.0,0.0,1.1,1.1,0.0
Alex Oxlade-Chamberlain,2,14,26,2,253,1.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3
Divock Origi,1,14,25,2,186,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2
Kostas Tsimikas,3,14,24,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rúben Dias,3,15,23,32,2843,1.0,1.0,0.0,4.0,0.0,1.9,1.9,0.1
Rodri,2,15,24,31,2748,2.0,1.0,2.0,6.0,0.0,2.4,1.6,1.4
Raheem Sterling,1,15,25,28,2536,10.0,10.0,7.0,4.0,0.0,11.0,10.2,5.7
