Player Name,Position,Club Name,Age,Starts,Mins,Goals,npG,Assists,crdY,crdR,xG,npXG,xA
Billy Sharp,FW,Sheffield Utd,34,7,735,3,1,0,1,0,3.0,1.5,0.5
Max Lowe,DF,Sheffield Utd,23,7,550,0,0,0,1,0,0.1,0.1,0.1
Phil Jagielka,DF,Sheffield Utd,37,6,526,0,0,0,1,1,0.0,0.0,0.0
Daniel Jebbison,FW,Sheffield Utd,16,3,284,1,1,0,0,0,1.1,1.1,0.0
Lys Mousset,"FW,MF",Sheffield Utd,24,2,296,0,0,0,0,0,1.0,1.0,0.3
Jack O'Connell,DF,Sheffield Utd,26,2,180,0,0,0,0,0,0.0,0.0,0.0
Iliman Ndiaye,MF,Sheffield Utd,20,0,12,0,0,0,0,0,0.0,0.0,0.0
Antwoine Hackford,DF,Sheffield Utd,16,0,11,0,0,0,0,0,0.1,0.1,0.0
Femi Seriki,MF,Sheffield Utd,18,0,1,0,0,0,0,0,0.0,0.0,0.0
Harry Boyes,MF,Sheffield Utd,18,0,,,,,,,,,
Zak Brunt,MF,Sheffield Utd,18,0,,,,,,,,,
Wes Foderingham,GK,Sheffield Utd,29,0,,,,,,,,,
Kyron Gordon,DF,Sheffield Utd,18,0,,,,,,,,,
Frankie Maguire,MF,Sheffield Utd,17,0,,,,,,,,,
William Osula,FW,Sheffield Utd,16,0,,,,,,,,,
Michael Verrips,GK,Sheffield Utd,23,0,,,,,,,,,
James Ward-Prowse,MF,Southampton,25,38,"3,420",8,5,7,5,0,5.7,2.5,3.9
Jan Bednarek,DF,Southampton,24,36,"3,100",1,1,1,5,1,0.7,0.7,0.6
Stuart Armstrong,MF,Southampton,28,32,"2,764",4,4,5,3,0,2.7,2.7,2.6
Alex McCarthy,GK,Southampton,30,30,"2,700",0,0,0,2,0,0.0,0.0,0.0
Che Adams,FW,Southampton,24,30,"2,667",9,9,5,1,0,9.8,9.8,5.0
Kyle Walker-Peters,DF,Southampton,23,30,"2,645",0,0,2,4,0,1.0,1.0,1.2
Ryan Bertrand,DF,Southampton,30,29,"2,598",0,0,1,5,0,0.4,0.4,1.3
Jannik Vestergaard,DF,Southampton,27,29,"2,574",3,3,0,3,1,1.5,1.5,0.5
Danny Ings,FW,Southampton,28,26,"2,173",12,10,4,1,0,8.5,6.9,2.1
Oriol Romeu,MF,Southampton,28,20,"1,763",1,1,1,6,0,0.5,0.5,1.4
Theo Walcott,"MF,FW",Southampton,31,20,"1,618",3,3,3,0,0,2.3,2.3,1.0
Nathan Redmond,"MF,FW",Southampton,26,17,"1,738",2,2,3,1,0,3.1,3.1,3.2
Jack Stephens,DF,Southampton,26,17,"1,537",0,0,0,2,0,0.8,0.8,0.3
Moussa Djenepo,MF,Southampton,22,15,"1,240",1,1,0,5,0,0.8,0.8,0.4
Ibrahima Diallo,MF,Southampton,21,10,"1,020",0,0,0,3,0,0.5,0.5,0.6
Takumi Minamino,MF,Southampton,25,9,711,2,2,0,1,0,1.5,1.5,0.5
Mohammed Salisu,DF,Southampton,21,8,844,0,0,0,1,0,0.3,0.3,0.4
Fraser Forster,GK,Southampton,32,8,720,0,0,0,0,0,0.0,0.0,0.0
Nathan Tella,"FW,MF",Southampton,21,7,745,1,1,1,2,0,1.6,1.6,0.8
William Smallbone,MF,Southampton,20,2,172,0,0,0,0,0,0.1,0.1,0.0
Shane Long,FW,Southampton,33,1,210,0,0,0,0,0,0.1,0.1,0.0
Yan Valery,"DF,MF",Southampton,21,1,103,0,0,0,0,0,0.2,0.2,0.1
Kayne Ramsey,DF,Southampton,19,1,90,0,0,0,1,0,0.0,0.0,0.0
Jake Vokins,DF,Southampton,20,1,66,0,0,0,0,0,0.0,0.0,0.1
Alexandre Jankewitz,MF,Southampton,18,1,3,0,0,0,0,1,0.0,0.0,0.0
Dan Nlundulu,"FW,MF",Southampton,21,0,111,0,0,0,0,0,0.1,0.1,0.0
Michael Obafemi,FW,Southampton,20,0,61,0,0,0,0,0,0.0,0.0,0.1
Caleb Watts,MF,Southampton,18,0,39,0,0,0,1,0,0.0,0.0,0.0
Allan Tchaptchet,DF,Southampton,18,0,13,0,0,0,0,0,0.0,0.0,0.0
Kgagelo Chauke,MF,Southampton,17,0,,,,,,,,,
Will Ferry,MF,Southampton,19,0,,,,,,,,,
Ryan Finnigan,MF,Southampton,16,0,,,,,,,,,
Harry Lewis,GK,Southampton,22,0,,,,,,,,,
Pierre Højbjerg,MF,Tottenham,24,38,"3,420",2,2,4,9,0,1.1,1.1,1.6
Hugo Lloris,GK,Tottenham,33,38,"3,420",0,0,0,0,0,0.0,0.0,0.0
Son Heung-min,FW,Tottenham,28,36,"3,114",17,16,10,0,0,9.7,8.9,8.4
Harry Kane,FW,Tottenham,27,35,"3,082",23,19,14,1,0,20.1,16.9,7.1
Eric Dier,DF,Tottenham,26,28,"2,520",0,0,0,3,0,1.2,1.2,0.3
Tanguy Ndombele,MF,Tottenham,23,28,"2,091",3,3,2,3,0,1.6,1.6,1.8
Sergio Reguilón,DF,Tottenham,23,26,"2,244",0,0,3,5,0,1.0,1.0,2.0
Toby Alderweireld,DF,Tottenham,31,25,"2,240",1,1,0,2,0,0.7,0.7,0.7
Serge Aurier,DF,Tottenham,27,19,"1,605",2,2,3,0,0,1.1,1.1,3.4
Davinson Sánchez,DF,Tottenham,24,17,"1,486",0,0,0,1,0,0.8,0.8,0.0
Moussa Sissoko,MF,Tottenham,30,15,"1,585",0,0,0,3,0,0.2,0.2,0.1
Lucas Moura,"FW,MF",Tottenham,27,14,"1,411",3,3,4,1,0,1.9,1.9,2.0
Ben Davies,DF,Tottenham,27,14,"1,346",0,0,1,1,0,0.2,0.2,0.6
Matt Doherty,DF,Tottenham,28,13,"1,240",0,0,2,4,1,0.4,0.4,0.7
Steven Bergwijn,"FW,MF",Tottenham,22,13,"1,208",1,1,3,3,0,2.0,2.0,0.9
Giovani Lo Celso,MF,Tottenham,24,11,945,1,1,1,5,0,1.4,1.4,1.0
Gareth Bale,FW,Tottenham,31,10,920,11,11,2,1,0,5.8,5.8,1.8
Harry Winks,MF,Tottenham,24,9,861,0,0,0,5,0,0.1,0.1,0.2
Joe Rodon,DF,Tottenham,22,8,733,0,0,0,0,0,0.0,0.0,0.0
Dele Alli,MF,Tottenham,24,7,620,0,0,1,0,0,2.0,2.0,1.2
Japhet Tanganga,DF,Tottenham,21,6,487,0,0,0,2,0,0.4,0.4,0.6
Érik Lamela,"FW,MF",Tottenham,28,5,717,1,1,0,6,1,1.1,1.1,1.0
Carlos Vinícius,FW,Tottenham,25,3,308,1,1,0,2,0,1.2,1.2,0.1
Dane Scarlett,FW,Tottenham,16,0,1,0,0,0,0,0,0.0,0.0,0.0
Alfie Devine,MF,Tottenham,15,0,,,,,,,,,
Gedson Fernandes,MF,Tottenham,21,0,,,,,,,,,
Joe Hart,GK,Tottenham,33,0,,,,,,,,,
Nile John,MF,Tottenham,17,0,,,,,,,,,
Sam Johnstone,GK,West Brom,27,37,"3,330",0,0,1,1,0,0.0,0.0,0.2
Darnell Furlong,DF,West Brom,24,32,"2,932",1,1,3,5,0,2.0,2.0,1.9
Semi Ajayi,DF,West Brom,26,31,"2,780",2,2,0,3,1,1.9,1.9,0.5
Matheus Pereira,"MF,FW",West Brom,24,30,"2,577",11,7,6,2,1,7.3,4.2,6.3
Kyle Bartley,DF,West Brom,29,28,"2,584",3,3,1,4,0,2.5,2.5,1.4
Conor Gallagher,MF,West Brom,20,28,"2,531",2,2,2,11,0,1.5,1.5,1.8
Conor Townsend,DF,West Brom,27,25,"2,234",0,0,2,0,0,1.1,1.1,2.7
Dara O'Shea,DF,West Brom,21,25,"2,102",0,0,0,3,0,0.1,0.1,0.2
Matt Phillips,MF,West Brom,29,20,"1,828",2,2,1,1,0,2.8,2.8,3.4
Callum Robinson,"FW,MF",West Brom,25,20,"1,560",5,5,0,0,0,3.1,3.1,1.0
Romaine Sawyers,MF,West Brom,28,17,"1,487",0,0,0,2,0,0.1,0.1,0.6
Okay Yokuşlu,MF,West Brom,26,15,"1,317",0,0,1,4,0,0.9,0.9,0.7
Jake Livermore,MF,West Brom,30,15,"1,242",0,0,0,2,1,0.3,0.3,0.2
Grady Diangana,"MF,FW",West Brom,22,15,"1,235",1,1,0,0,0,1.1,1.1,0.2
Ainsley Maitland-Niles,MF,West Brom,22,14,"1,230",0,0,0,2,0,0.6,0.6,0.7
Mbaye Diagne,FW,West Brom,28,14,"1,189",3,3,2,2,0,6.6,6.6,1.0
Karlan Grant,"FW,MF",West Brom,22,14,"1,127",1,1,0,1,0,1.8,1.8,0.2
Kieran Gibbs,DF,West Brom,30,9,809,0,0,0,1,1,0.1,0.1,0.4
Branislav Ivanović,DF,West Brom,36,8,767,0,0,0,2,0,0.5,0.5,0.1
Robert Snodgrass,"MF,FW",West Brom,32,6,526,0,0,0,2,0,0.2,0.2,0.4
Filip Krovinović,MF,West Brom,24,5,546,0,0,0,0,0,0.3,0.3,0.2
Lee Peltier,DF,West Brom,33,3,229,0,0,0,1,0,0.0,0.0,0.0
Hal Robson-Kanu,FW,West Brom,31,2,561,2,2,0,2,0,1.2,1.2,0.2
Kamil Grosicki,"MF,FW",West Brom,32,2,148,0,0,1,0,0,0.1,0.1,0.3
Kyle Edwards,"MF,FW",West Brom,22,1,118,0,0,0,0,0,0.1,0.1,0.0
David Button,GK,West Brom,31,1,90,0,0,0,0,0,0.0,0.0,0.0
Ahmed Hegazi,DF,West Brom,29,1,90,0,0,0,0,0,0.0,0.0,0.0
Charlie Austin,"FW,MF",West Brom,31,0,138,0,0,0,0,0,0.4,0.4,0.0
Sam Field,MF,West Brom,22,0,62,0,0,0,0,0,0.0,0.0,0.0
Rekeem Harper,MF,West Brom,20,0,32,0,0,0,0,0,0.0,0.0,0.0
Taylor Gardner-Hickman,MF,West Brom,18,0,,,,,,,,,
Tim Iroegbunam,MF,West Brom,17,0,,,,,,,,,
Toby King,MF,West Brom,18,0,,,,,,,,,
Cédric Kipré,DF,West Brom,23,0,,,,,,,,,
Andy Lonergan,GK,West Brom,36,0,,,,,,,,,
Cheikh Sidya Diaby,FW,West Brom,20,0,,,,,,,,,
Caleb Taylor,DF,West Brom,17,0,,,,,,,,,
Tomáš Souček,MF,West Ham,25,38,"3,419",10,10,1,7,1,8.4,8.4,2.0
Aaron Cresswell,DF,West Ham,30,36,"3,170",0,0,8,3,0,1.0,1.0,6.5
Łukasz Fabiański,GK,West Ham,35,35,"3,150",0,0,0,2,0,0.0,0.0,0.0
Vladimír Coufal,DF,West Ham,27,34,"3,054",0,0,7,3,0,1.3,1.3,5.5
Declan Rice,MF,West Ham,21,32,"2,879",2,1,1,2,0,3.2,1.6,1.8
Pablo Fornals,"FW,MF",West Ham,24,31,"2,572",5,5,4,3,0,6.0,6.0,2.3
Jarrod Bowen,"FW,MF",West Ham,23,30,"2,562",8,8,5,0,0,7.1,7.1,5.0
Angelo Ogbonna,DF,West Ham,32,28,"2,492",3,3,0,5,0,1.7,1.7,0.8
Michail Antonio,FW,West Ham,30,24,"1,974",10,10,5,3,0,12.9,12.9,3.0
Craig Dawson,DF,West Ham,30,22,"1,925",3,3,0,5,1,1.9,1.9,0.1
Jesse Lingard,"MF,FW",West Ham,27,16,"1,421",9,8,4,3,0,4.5,2.8,2.1
Issa Diop,DF,West Ham,23,15,"1,381",2,2,0,3,0,0.5,0.5,0.0
Saïd Benrahma,"FW,MF",West Ham,24,14,"1,391",1,1,6,0,0,2.6,2.6,4.1
Fabián Balbuena,DF,West Ham,28,13,"1,198",1,1,0,1,1,0.7,0.7,0.0
Arthur Masuaku,"DF,MF",West Ham,26,12,"1,006",0,0,2,2,0,0.5,0.5,2.2
Sébastien Haller,FW,West Ham,26,10,937,3,3,0,0,0,2.9,2.9,1.4
Mark Noble,MF,West Ham,33,8,712,0,0,0,1,0,0.0,0.0,0.3
Ryan Fredericks,"DF,FW",West Ham,27,6,569,1,1,1,2,0,0.3,0.3,1.2
Manuel Lanzini,"MF,FW",West Ham,27,5,566,1,1,1,1,0,1.0,1.0,0.9
Ben Johnson,"DF,FW",West Ham,20,5,523,1,1,0,1,0,0.4,0.4,0.4
Darren Randolph,GK,West Ham,33,3,270,0,0,0,0,0,0.0,0.0,0.0
Andriy Yarmolenko,"FW,MF",West Ham,30,1,375,0,0,1,3,0,0.3,0.3,0.8
Robert Snodgrass,"FW,MF",West Ham,32,0,5,0,0,0,0,0,0.0,0.0,0.0
Felipe Anderson,"FW,MF",West Ham,27,0,3,0,0,0,0,0,0.0,0.0,0.0
Jamal Baptiste,DF,West Ham,16,0,,,,,,,,,
Conor Coventry,MF,West Ham,20,0,,,,,,,,,
Frederik Ibsen,DF,West Ham,20,0,,,,,,,,,
David Martin,GK,West Ham,34,0,,,,,,,,,
Mipo Odubeko,FW,West Ham,17,0,,,,,,,,,
Nathan Trott,GK,West Ham,21,0,,,,,,,,,
Rui Patrício,GK,Wolves,32,37,"3,329",0,0,0,1,0,0.0,0.0,0.0
Conor Coady,DF,Wolves,27,37,"3,303",1,1,0,5,0,1.0,1.0,0.2
Nélson Semedo,"DF,MF",Wolves,26,34,"2,983",1,1,1,5,0,1.3,1.3,1.3
Rúben Neves,MF,Wolves,23,31,"2,675",5,2,1,8,0,5.1,2.7,1.9
Pedro Neto,"FW,MF",Wolves,20,30,"2,550",5,5,6,4,0,5.1,5.1,5.4
Adama Traoré,"FW,MF",Wolves,24,28,"2,649",2,2,2,4,0,2.0,2.0,4.8
João Moutinho,MF,Wolves,33,28,"2,528",1,1,1,5,1,0.6,0.6,2.4
Leander Dendoncker,"MF,DF",Wolves,25,28,"2,503",1,1,0,4,0,3.1,3.1,0.7
Romain Saïss,DF,Wolves,30,27,"2,407",3,3,0,2,0,3.0,3.0,0.2
Daniel Podence,"MF,FW",Wolves,24,22,"1,661",3,3,2,3,0,2.5,2.5,1.7
Willy Boly,DF,Wolves,29,21,"1,879",1,1,1,2,0,1.1,1.1,0.3
Rayan Aït Nouri,DF,Wolves,19,16,"1,404",1,1,1,1,0,0.6,0.6,0.6
Max Kilman,DF,Wolves,23,14,"1,310",0,0,1,4,0,0.8,0.8,0.5
Willian José,FW,Wolves,28,12,"1,110",1,1,0,0,0,1.6,1.6,1.2
Fábio Silva,FW,Wolves,18,11,"1,369",4,3,3,2,0,5.3,4.5,1.0
Raúl Jiménez,FW,Wolves,29,10,823,4,4,0,0,0,2.4,2.4,0.3
Fernando Marçal,"DF,MF",Wolves,31,7,623,0,0,0,2,0,0.1,0.1,0.1
Jonny Castro,"MF,DF",Wolves,26,7,495,0,0,0,0,0,0.1,0.1,0.1
Ki-Jana Hoever,"DF,MF",Wolves,18,5,577,0,0,0,1,0,0.0,0.0,0.2
Vitinha,MF,Wolves,20,5,520,0,0,1,0,0,0.5,0.5,0.6
Morgan Gibbs-White,"MF,FW",Wolves,20,4,414,1,1,0,1,0,0.8,0.8,0.4
Owen Otasowie,"MF,FW",Wolves,19,2,187,0,0,1,1,0,0.5,0.5,0.1
Rúben Vinagre,"MF,DF",Wolves,21,1,173,0,0,0,0,0,0.0,0.0,0.1
John Ruddy,GK,Wolves,33,1,91,0,0,0,0,0,0.0,0.0,0.0
Patrick Cutrone,FW,Wolves,22,0,25,0,0,0,0,0,0.1,0.1,0.0
Oskar Buur,DF,Wolves,22,0,22,0,0,0,0,0,0.0,0.0,0.0
Theo Corbeanu,FW,Wolves,18,0,9,0,0,0,0,0,0.0,0.0,0.0
Hugo Bueno,DF,Wolves,17,0,,,,,,,,,
Luke Cundle,MF,Wolves,18,0,,,,,,,,,
Diogo Jota,"FW,MF",Wolves,23,0,,,,,,,,,
Nigel Lonwijk,DF,Wolves,17,0,,,,,,,,,
Christian Marques,DF,Wolves,17,0,,,,,,,,,
Taylor Perry,MF,Wolves,19,0,,,,,,,,,
Lewis Richards,DF,Wolves,18,0,,,,,,,,,
Meritan Shabani,MF,Wolves,21,0,,,,,,,,,
Andreas Søndergaard,GK,Wolves,19,0,,,,,,,,,
